rank,Uni,count,n_faculty
1,University of Wisconsin - Madison,2.4,3
2,Stanford University,2.2,2
3,Simon Fraser University,2.0,1
3,University of Hawaii at Manoa,2.0,2
5,McGill University,1.8,2
5,Univ. of California - Berkeley,1.8,2
5,Univ. of Illinois at Urbana-Champaign,1.8,2
5,University of Pennsylvania,1.8,3
9,Stony Brook University,1.7,2
10,Cornell University,1.5,2
10,Rice University,1.5,1
10,Univ. of California - Santa Cruz,1.5,1
10,University of North Carolina,1.5,1
10,University of Washington,1.5,1
10,Université de Sherbrooke,1.5,1
16,Carnegie Mellon University,1.4,2
17,Colorado School of Mines,1.3,1
17,Indiana University,1.3,1
17,Rochester Institute of Technology,1.3,1
17,University of Illinois at Chicago,1.3,1
17,University of Iowa,1.3,1
17,University of Missouri,1.3,1
17,University of Southern California,1.3,1
17,Yale University,1.3,1
25,Univ. of California - Riverside,1.2,1
25,University of Michigan,1.2,1
