rank,Uni,count,n_faculty
1,University of Maryland - College Park,4.2,5
2,University of Utah,3.9,7
3,Georgia Institute of Technology,3.3,4
4,University of Wyoming,2.8,2
5,University of North Carolina,2.4,5
6,Univ. of California - Santa Cruz,2.3,3
7,Univ. of California - Davis,2.2,3
8,Clemson University,1.9,4
8,Northeastern University,1.9,2
8,Northwestern University,1.9,2
11,Harvard University,1.8,1
11,University of Houston,1.8,1
11,University of Minnesota,1.8,2
14,George Mason University,1.7,1
14,Oregon State University,1.7,3
14,Stony Brook University,1.7,2
14,University of Toronto,1.7,3
18,Columbia University,1.6,2
18,Texas A&M University,1.6,1
18,Univ. of California - Santa Barbara,1.6,1
18,Vanderbilt University,1.6,1
22,Brown University,1.5,2
22,Ohio State University,1.5,1
22,University of Florida,1.5,1
22,University of Massachusetts Boston,1.5,2
22,University of Michigan,1.5,1
22,University of Wisconsin - Madison,1.5,1
28,Purdue University,1.4,1
29,Arizona State University,1.3,2
29,Augusta University,1.3,1
29,Tufts University,1.3,1
29,Tulane University,1.3,1
29,Univ. of California - San Diego,1.3,1
29,Univ. of Illinois at Urbana-Champaign,1.3,3
29,University of Chicago,1.3,1
29,University of Notre Dame,1.3,2
29,University of Ottawa,1.3,1
29,Virginia Tech,1.3,2
29,Worcester Polytechnic Institute,1.3,1
