rank,Uni,count,n_faculty
1,University of Massachusetts Amherst,2.5,3
2,Massachusetts Institute of Technology,2.4,4
2,University of Chicago,2.4,3
4,Univ. of Illinois at Urbana-Champaign,2.1,3
5,Univ. of California - San Diego,2.0,3
6,Carnegie Mellon University,1.8,3
6,Stony Brook University,1.8,2
8,Pennsylvania State University,1.7,2
9,Boston University,1.6,3
9,Columbia University,1.6,3
9,University of Maryland - College Park,1.6,3
12,North Carolina State University,1.5,1
12,Univ. of California - Riverside,1.5,1
14,Rice University,1.4,2
14,University of Texas at Austin,1.4,1
16,California Institute of Technology,1.3,1
16,Case Western Reserve University,1.3,1
16,Duke University,1.3,2
16,Stanford University,1.3,1
16,Univ. of California - Santa Barbara,1.3,2
16,University of Michigan,1.3,1
16,University of Toronto,1.3,1
16,University of Washington,1.3,1
24,Cornell University,1.2,1
24,Dartmouth College,1.2,1
24,Purdue University,1.2,1
24,Univ. of California - Davis,1.2,1
24,University of Southern California,1.2,1
29,New York University,1.1,1
29,Univ. of California - Berkeley,1.1,1
29,University of Pennsylvania,1.1,1
29,University of Texas at Dallas,1.1,1
