rank,Uni,count,n_faculty
1,University of Texas at Austin,3.7,1
2,Univ. of California - Los Angeles,3.1,2
3,Oregon State University,3.0,1
3,Univ. of California - San Diego,3.0,3
5,University of Washington,2.9,2
6,Columbia University,2.8,1
6,Cornell University,2.8,2
8,University of Maryland - College Park,2.3,2
9,University of Michigan,2.1,1
10,Johns Hopkins University,2.0,2
10,Univ. of California - Berkeley,2.0,1
12,Northeastern University,1.9,2
13,Brown University,1.8,1
13,New York University,1.8,1
13,Stony Brook University,1.8,1
16,University of Connecticut,1.7,1
17,Carnegie Mellon University,1.5,1
17,Florida Atlantic University,1.5,1
17,Massachusetts Institute of Technology,1.5,1
17,North Carolina State University,1.5,1
17,University of Virginia,1.5,1
22,Florida State University,1.3,1
22,Georgia Institute of Technology,1.3,1
22,Harvard University,1.3,1
22,Purdue University,1.3,1
22,Stanford University,1.3,1
22,Univ. of California - Davis,1.3,1
22,University of Florida,1.3,1
22,University of Montreal,1.3,1
22,University of Waterloo,1.3,1
