rank,Uni,count,n_faculty
1,University of Washington,4.9,2
2,Univ. of California - Los Angeles,4.0,2
3,Univ. of California - Santa Barbara,3.2,1
4,Univ. of California - Berkeley,3.1,1
5,Cornell University,3.0,3
6,Johns Hopkins University,2.8,2
6,University of Maryland - College Park,2.8,3
8,University of Texas at Austin,2.6,2
9,Oregon State University,2.3,1
10,Massachusetts Institute of Technology,2.2,1
10,Purdue University,2.2,3
12,Stony Brook University,2.1,1
12,University of Connecticut,2.1,2
14,Univ. of California - San Diego,2.0,3
15,Brown University,1.8,2
15,Florida State University,1.8,1
17,Boston University,1.7,2
17,Georgia Institute of Technology,1.7,2
17,University of Waterloo,1.7,2
20,Stanford University,1.6,1
20,Texas A&M University,1.6,1
22,New York University,1.5,1
22,Northeastern University,1.5,2
22,Portland State University,1.5,1
22,Univ. of Illinois at Urbana-Champaign,1.5,1
22,University of Montreal,1.5,1
22,University of Pennsylvania,1.5,2
22,University of Victoria,1.5,1
29,Carnegie Mellon University,1.3,1
29,Columbia University,1.3,1
29,Naval Postgraduate School,1.3,1
29,North Carolina State University,1.3,1
29,Northwestern University,1.3,1
29,University of Chicago,1.3,1
29,University of Florida,1.3,1
29,University of Virginia,1.3,1
